TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-09 19:34:22,1778355262330,www.signarank.club/address/13402199609746045092,GET,,200,hxbg9-1778355262330-be6689bb05b6,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,main,MISS,middleware,/_middleware,www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,6,lhr1,274,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QMW4M7CZAQETEYHDB0XE,pnoPOLqJiMFt,1,,
2026-05-09 19:34:20,1778355260477,www.signarank.club/address/9157985733249537886,GET,,404,l4vzt-1778355260413-5dd25623a8b1,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query SELECT ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt"" FROM ""public"".""Address"" WHERE ""public"".""Address"".""address"" = $1 LIMIT $2 OFFSET $3",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:20,1778355260585,www.signarank.club/address/9157985733249537886,GET,,404,l4vzt-1778355260413-5dd25623a8b1,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html),error,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"calculateSignaScore Error: Unknown account (Code: 5)
    at async p (.next/server/chunks/ssr/[root-of-the-server]__07y9u9b._.js:1:14981)
    at async t (.next/server/chunks/ssr/[root-of-the-server]__0mmqnwq._.js:1:790)
    at async q (.next/server/chunks/ssr/[root-of-the-server]__12bx~8w._.js:1:35837) {
  requestUrl: '/api?requestType=getAccount&account=9157985733249537886&getCommittedAmount=true',
  status: 400,
  data: {
    errorCode: 5,
    errorDescription: 'Unknown account',
    requestProcessingTime: 0
  },
  timestamp: 1778355260585
}",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:20,1778355260413,www.signarank.club/address/9157985733249537886,GET,,404,l4vzt-1778355260413-5dd25623a8b1,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html),,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,123,iad1,356,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QK1BT17C25K48SMGTZC7,ZvhfcDZ6iY4v,1,,
2026-05-09 19:34:20,1778355260413,www.signarank.club/address/9157985733249537886,GET,,404,l4vzt-1778355260413-5dd25623a8b1,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html),,production,main,MISS,middleware,/_middleware,www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,5,iad1,274,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QK0DY1DFBKW916AR9X3J,shCqVSMM4aGl,1,,
2026-05-09 19:34:17,1778355257519,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query SELECT 1,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:17,1778355257521,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query SELECT ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt"" FROM ""public"".""Address"" WHERE ""public"".""Address"".""address"" = $1 LIMIT $2 OFFSET $3",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:17,1778355257798,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query BEGIN,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:17,1778355257801,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query INSERT INTO ""public"".""Address"" (""address"",""score"",""ranking"",""progress"",""name"",""imageUrl"",""description"",""active"",""createdAt"",""updatedAt"") VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9,$10) ON CONFLICT (""address"") DO UPDATE SET ""address"" = $11, ""score"" = $12, ""name"" = $13, ""imageUrl"" = $14, ""description"" = $15, ""progress"" = $16, ""updatedAt"" = $17 WHERE (""public"".""Address"".""address"" = $18 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:17,1778355257817,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query                     SELECT COUNT(*) + 1 as ranking                    FROM ""Address""                    WHERE score > $1",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:17,1778355257820,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query UPDATE ""public"".""Address"" SET ""ranking"" = $1, ""updatedAt"" = $2 WHERE (""public"".""Address"".""address"" = $3 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:17,1778355257829,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query COMMIT,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:17,1778355257330,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,main,MISS,middleware,/_middleware,www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,5,lhr1,274,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QFZRVBT6VTY1DQ2N671J,pnoPOLqJiMFt,1,,
2026-05-09 19:34:17,1778355257330,www.signarank.club/address/9931572108988950566,GET,,200,jfgnm-1778355257330-0a80458e945f,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,321,iad1,356,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QG4TXCA30F9DST8BKS5G,ZvhfcDZ6iY4v,1,,
2026-05-09 19:34:16,1778355256082,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query SELECT ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt"" FROM ""public"".""Address"" WHERE ""public"".""Address"".""address"" = $1 LIMIT $2 OFFSET $3",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:16,1778355256374,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query BEGIN,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:16,1778355256377,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query INSERT INTO ""public"".""Address"" (""address"",""score"",""ranking"",""progress"",""name"",""imageUrl"",""description"",""active"",""createdAt"",""updatedAt"") VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9,$10) ON CONFLICT (""address"") DO UPDATE SET ""address"" = $11, ""score"" = $12, ""name"" = $13, ""imageUrl"" = $14, ""description"" = $15, ""progress"" = $16, ""updatedAt"" = $17 WHERE (""public"".""Address"".""address"" = $18 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:16,1778355256405,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query                     SELECT COUNT(*) + 1 as ranking                    FROM ""Address""                    WHERE score > $1",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:16,1778355256409,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query UPDATE ""public"".""Address"" SET ""ranking"" = $1, ""updatedAt"" = $2 WHERE (""public"".""Address"".""address"" = $3 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:16,1778355256413,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query COMMIT,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:16,1778355256014,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",,production,main,MISS,middleware,/_middleware,www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,6,iad1,274,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QEPNJM3FEM8EFZTSGDH3,shCqVSMM4aGl,1,,
2026-05-09 19:34:16,1778355256014,www.signarank.club/address/12224856876723009057,GET,,200,dg5vd-1778355256014-0560271a5603,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,348,iad1,356,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QEQY1HEF9TR73ZQ558C1,ZvhfcDZ6iY4v,1,,
2026-05-09 19:34:12,1778355252818,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,STALE,function,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query SELECT ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt"" FROM ""public"".""Address"" WHERE ""public"".""Address"".""address"" = $1 LIMIT $2 OFFSET $3",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:13,1778355253411,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,STALE,function,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query BEGIN,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:13,1778355253415,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,STALE,function,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query INSERT INTO ""public"".""Address"" (""address"",""score"",""ranking"",""progress"",""name"",""imageUrl"",""description"",""active"",""createdAt"",""updatedAt"") VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9,$10) ON CONFLICT (""address"") DO UPDATE SET ""address"" = $11, ""score"" = $12, ""name"" = $13, ""imageUrl"" = $14, ""description"" = $15, ""progress"" = $16, ""updatedAt"" = $17 WHERE (""public"".""Address"".""address"" = $18 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:13,1778355253441,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,STALE,function,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query                     SELECT COUNT(*) + 1 as ranking                    FROM ""Address""                    WHERE score > $1",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:13,1778355253444,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,STALE,function,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query UPDATE ""public"".""Address"" SET ""ranking"" = $1, ""updatedAt"" = $2 WHERE (""public"".""Address"".""address"" = $3 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:13,1778355253455,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",info,production,main,STALE,function,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query COMMIT,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:12,1778355252631,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",,production,main,STALE,middleware,/_middleware,www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,7,iad1,274,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QBCZJV4X5V60TC6PC74X,shCqVSMM4aGl,1,,
2026-05-09 19:34:12,1778355252631,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",,production,main,STALE,function,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,647,iad1,356,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73QBJ2AR00BTTEQ2G3F2SH,ZvhfcDZ6iY4v,1,,
2026-05-09 19:34:12,1778355252631,www.signarank.club/address/14291936914087435709/the-collector,GET,,200,h4nrk-1778355252631-25326b3e3a59,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amzn-SearchBot/0.1) Chrome/119.0.6045.214 Safari/537.36",,production,main,STALE,static,/address/[address]/[achievementSlug],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,85,iad1,,,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:07,1778355247832,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query SELECT ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt"" FROM ""public"".""Address"" WHERE ""public"".""Address"".""address"" = $1 LIMIT $2 OFFSET $3",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:08,1778355248181,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query BEGIN,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:08,1778355248184,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query INSERT INTO ""public"".""Address"" (""address"",""score"",""ranking"",""progress"",""name"",""imageUrl"",""description"",""active"",""createdAt"",""updatedAt"") VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9,$10) ON CONFLICT (""address"") DO UPDATE SET ""address"" = $11, ""score"" = $12, ""name"" = $13, ""imageUrl"" = $14, ""description"" = $15, ""progress"" = $16, ""updatedAt"" = $17 WHERE (""public"".""Address"".""address"" = $18 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:08,1778355248195,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query                     SELECT COUNT(*) + 1 as ranking                    FROM ""Address""                    WHERE score > $1",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:08,1778355248198,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,"prisma:query UPDATE ""public"".""Address"" SET ""ranking"" = $1, ""updatedAt"" = $2 WHERE (""public"".""Address"".""address"" = $3 AND 1=1) RETURNING ""public"".""Address"".""id"", ""public"".""Address"".""address"", ""public"".""Address"".""score"", ""public"".""Address"".""ranking"", ""public"".""Address"".""progress"", ""public"".""Address"".""name"", ""public"".""Address"".""imageUrl"", ""public"".""Address"".""description"", ""public"".""Address"".""active"", ""public"".""Address"".""createdAt"", ""public"".""Address"".""updatedAt""",prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:08,1778355248202,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),info,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,,,,,prisma:query COMMIT,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,,,,,
2026-05-09 19:34:07,1778355247644,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,main,MISS,function,/address/[address],www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,392,iad1,355,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73Q6P7PWX9F9K4S99D0Q01,ZvhfcDZ6iY4v,1,,
2026-05-09 19:34:07,1778355247644,www.signarank.club/address/606455858679555738,GET,,200,j4n6n-1778355247644-704fa15f0ba1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,main,MISS,middleware,/_middleware,www.signarank.club,www.signarank.club,dpl_7d2XBmCccscwT3rSgG3h95nEH9aq,9,lhr1,274,2048,,prj_q0cRf9YyJTKZFmseEyTLAnrE22f2,,,01KR73Q6H7R3V116TQ67SGADDK,pnoPOLqJiMFt,1,,
